C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_10_705.jpg,,,0,0.4,0,30.038
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_10_783.jpg,,,-0.25,0.4,0,30.01767
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_10_861.jpg,,,-0.2833333,0.4,0,30.02565
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_10_939.jpg,,,-0.2833333,0.4,0,30.03112
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_016.jpg,,,-0.2833333,0.4,0,30.03367
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_094.jpg,,,-0.2833333,0.4,0,30.03469
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_171.jpg,,,-0.2833333,0.4,0,30.03545
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_246.jpg,,,-0.2833333,0.4,0,30.03614
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_324.jpg,,,-0.2833333,0.4,0,30.03615
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_400.jpg,,,-0.2833333,0.4,0,30.03658
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_477.jpg,,,-0.2833333,0.4,0,30.03683
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_553.jpg,,,0,0.4,0,30.03074
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_630.jpg,,,0,0.4,0,30.03769
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_707.jpg,,,0,0.4,0,30.03856
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_786.jpg,,,0,0.4,0,30.03879
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_14_19_11_860.jpg,,,0,0.4,0,30.03886
