C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_025.jpg,,,0,0.4,0,30.04571
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_105.jpg,,,0,0.4,0,30.04438
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_186.jpg,,,0,0.4,0,30.04295
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_268.jpg,,,0,0.4,0,30.04779
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_350.jpg,,,0,0.4,0,30.04681
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_433.jpg,,,0,0.4,0,30.05445
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_515.jpg,,,0,0.4,0,30.05129
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_596.jpg,,,0,0.4,0,30.05043
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_678.jpg,,,0,0.4,0,30.05491
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_761.jpg,,,0,0.4,0,30.05328
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_844.jpg,,,0,0.4,0,30.04753
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_25_926.jpg,,,0,0.4,0,30.059
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_007.jpg,,,0,0.4,0,30.05749
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_088.jpg,,,0,0.4,0,30.06285
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_170.jpg,,,0,0.4,0,30.06141
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_251.jpg,,,0,0.4,0,30.06045
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_333.jpg,,,0,0.4,0,30.07012
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_415.jpg,,,0,0.4,0,30.06598
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_496.jpg,,,0,0.4,0,30.0648
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_578.jpg,,,-0.15,0.4,0,30.06677
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_659.jpg,,,-0.15,0.4,0,30.06644
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_741.jpg,,,-0.15,0.4,0,30.05683
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_822.jpg,,,0,0.4,0,30.07414
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_902.jpg,,,0,0.4,0,30.07308
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_26_983.jpg,,,0,0.4,0,30.08231
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_063.jpg,,,0,0.4,0,30.07758
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_142.jpg,,,0,0.4,0,30.07672
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_222.jpg,,,0,0.4,0,30.08167
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_301.jpg,,,0,0.4,0,30.08043
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_381.jpg,,,0,0.4,0,30.07969
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_460.jpg,,,0,0.4,0,30.08399
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_539.jpg,,,0,0.4,0,30.08261
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_616.jpg,,,0,0.4,0,30.08233
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_695.jpg,,,0,0.4,0,30.07965
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_774.jpg,,,0,0.4,0,30.0808
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_850.jpg,,,0,0.4,0,30.08455
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_27_928.jpg,,,0.05,0.4,0,30.07883
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_005.jpg,,,0.05,0.4,0,30.0795
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_082.jpg,,,0.05,0.4,0,30.03453
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_160.jpg,,,0.06666667,0.4,0,30.04236
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_236.jpg,,,0.06666667,0.4,0,30.07259
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_311.jpg,,,0.06666667,0.4,0,30.00921
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_386.jpg,,,0.06666667,0.4,0,30.05359
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_461.jpg,,,0.06666667,0.4,0,30.05955
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_536.jpg,,,0.06666667,0.4,0,30.04668
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_611.jpg,,,0.06666667,0.4,0,30.05623
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_684.jpg,,,0.06666667,0.4,0,30.05044
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_757.jpg,,,0.06666667,0.4,0,30.02102
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_831.jpg,,,0.06666667,0.4,0,30.03807
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_905.jpg,,,0.06666667,0.4,0,30.04109
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_28_980.jpg,,,0.06666667,0.4,0,30.04842
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_053.jpg,,,0.06666667,0.4,0,30.04715
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_127.jpg,,,0.06666667,0.4,0,30.0456
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_201.jpg,,,0.08333334,0.4,0,30.05201
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_274.jpg,,,0.08333334,0.4,0,30.04807
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_348.jpg,,,0.08333334,0.4,0,30.04765
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_422.jpg,,,0.08333334,0.4,0,30.05114
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_495.jpg,,,0.08333334,0.4,0,30.05462
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_567.jpg,,,0.08333334,0.4,0,30.05724
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_640.jpg,,,0.08333334,0.4,0,30.06002
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_713.jpg,,,0.08333334,0.4,0,30.05284
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_784.jpg,,,0.15,0.4,0,30.05247
C:\Users\GALVEZ\ND\CarND-Behavioral-Cloning\IMG\center_2017_01_29_03_14_29_855.jpg,,,0.15,0.4,0,30.05005
